"Year"	"USFWBand"	"JayID"	"NatalNest"	"TerrYr.x"	"Terr"	"HatchDate"	"FldgDate"	"LastObsDate"	"Mass"	"MeasDate"	"HatchNum"	"FldgNum"	"Days"	"Years"	"Censor"	"Day11"	"Help"	"HelpNum"	"dadband"	"NestYear.x"	"TerrYr.y"	"dadid"	"dadexp"	"dadage"	"momband"	"NestYear.y"	"TerrYr"	"momid"	"momexp"	"momage"	"CountofJayID"	"NumTerr"	"Den"
"76"	"1985"	"1053-56502"	"WSY-"	"WSIX851"	"WSIX85"	"WSIX"	1985-04-20	5603	6645	50.6	1985-05-01	3	3	1042	2.85	0	11	1	2	"1433-92953"	"1985"	"WSIX85"	"F-YZ"	2	3	"1433-87489"	"1985"	"WSIX85"	"O-RZ"	2	4	109	35	3.11428571428571
"77"	"1985"	"1433-87450"	"OSn-"	"CTRN851"	"CTRN85"	"CTRN"	1985-04-20	5606	5612	46.9	1985-05-01	4	4	6	0.02	1	11	1	1	"1423-42643"	"1985"	"CTRN85"	"R-BZ"	2	5	"1323-63786"	"1985"	"CTRN85"	"O-SL"	2	9	109	35	3.11428571428571
"78"	"1985"	"1433-87463"	"OSL-"	"MILW851"	"MILW85"	"MILW"	1985-04-21	5608	5612	51	1985-05-02	3	3	4	0.01	1	11	0	0	"1383-27299"	"1985"	"MILW85"	"GS-A"	1	3	"1423-42785"	"1985"	"MILW85"	"S-BP"	0	2	109	35	3.11428571428571
"79"	"1985"	"1433-87446"	"YSL-"	"NWSX851"	"NWSX85"	"NWSX"	1985-04-18	5602	6065	43.3	1985-04-29	4	4	463	1.27	0	11	0	0	"1433-93030"	"1985"	"NWSX85"	"YFS-"	0	4	"1433-87447"	"1985"	"NWSX85"	"O-WZ"	0	2	109	35	3.11428571428571
"80"	"1985"	"1433-87481"	"GSA-"	"POLA851"	"POLA85"	"POLA"	1985-04-26	5612	6465	52	1985-05-07	3	3	853	2.34	0	11	0	0	"793-09760"	"1985"	"POLA85"	"-GSW"	3	9	"1423-42633"	"1985"	"POLA85"	"YS-O"	0	3	109	35	3.11428571428571
"81"	"1985"	"1433-87453"	"ASn-"	"CTRN851"	"CTRN85"	"CTRN"	1985-04-20	5606	5612	45.4	1985-05-01	4	4	6	0.02	1	11	1	1	"1423-42643"	"1985"	"CTRN85"	"R-BZ"	2	5	"1323-63786"	"1985"	"CTRN85"	"O-SL"	2	9	109	35	3.11428571428571
"82"	"1985"	"1433-87451"	"LSL-"	"CTRN851"	"CTRN85"	"CTRN"	1985-04-20	5606	5674	49.9	1985-05-01	4	4	68	0.19	1	11	1	1	"1423-42643"	"1985"	"CTRN85"	"R-BZ"	2	5	"1323-63786"	"1985"	"CTRN85"	"O-SL"	2	9	109	35	3.11428571428571
"83"	"1985"	"1433-87452"	"FSL-"	"CTRN851"	"CTRN85"	"CTRN"	1985-04-20	5606	6313	48.8	1985-05-01	4	4	707	1.94	0	11	1	1	"1423-42643"	"1985"	"CTRN85"	"R-BZ"	2	5	"1323-63786"	"1985"	"CTRN85"	"O-SL"	2	9	109	35	3.11428571428571
"84"	"1986"	"1433-92972"	"-YSO"	"WSIX861"	"WSIX86"	"WSIX"	1986-04-11	5958	6037	44.8	1986-04-22	2	2	79	0.22	1	11	1	3	"1433-92953"	"1986"	"WSIX86"	"F-YZ"	3	4	"1433-87489"	"1986"	"WSIX86"	"O-RZ"	3	5	144	40	3.6
"85"	"1986"	"1433-92973"	"-OSB"	"SIXS861"	"SIXS86"	"SIXS"	1986-04-11	5962	6160	48.4	1986-04-22	3	3	198	0.54	1	11	1	3	"1383-27195"	"1986"	"SIXS86"	"A-SL"	3	7	"1423-42665"	"1986"	"SIXS86"	"R-AZ"	4	6	144	40	3.6
"86"	"1986"	"1433-93021"	"-FSA"	"CTRW863"	"CTRW86"	"CTRW"	1986-05-30	6013	6160	37.7	1986-06-10	3	3	147	0.4	1	11	1	3	"1423-42738"	"1986"	"CTRW86"	"S-LA"	1	3	"1423-42899"	"1986"	"CTRW86"	"Y-AZ"	2	4	144	40	3.6
"87"	"1986"	"1433-92994"	"-RSn"	"PLOT861"	"PLOT86"	"PLOT"	1986-04-23	5975	6004	48	1986-05-04	3	3	29	0.08	1	11	1	3	"1423-42773"	"1986"	"PLOT86"	"S-OO"	0	3	"1453-78402"	"1986"	"PLOT86"	"SP-F"	0	2	144	40	3.6
"88"	"1986"	"1433-92995"	"-GSO"	"PLOT861"	"PLOT86"	"PLOT"	1986-04-23	5975	6342	49.8	1986-05-04	3	3	367	1	0	11	1	3	"1423-42773"	"1986"	"PLOT86"	"S-OO"	0	3	"1453-78402"	"1986"	"PLOT86"	"SP-F"	0	2	144	40	3.6
"89"	"1986"	"1433-92977"	"-PSO"	"SPLT861"	"SPLT86"	"SPLT"	1986-04-12	5964	6949	28	1986-04-23	3	3	985	2.7	0	11	1	4	"1433-92044"	"1986"	"SPLT86"	"RBS-"	2	5	"1423-42865"	"1986"	"SPLT86"	"Y-FZ"	2	4	144	40	3.6
"90"	"1986"	"1433-92974"	"-LSB"	"SIXS861"	"SIXS86"	"SIXS"	1986-04-11	5962	6438	46.5	1986-04-22	3	3	476	1.3	0	11	1	3	"1383-27195"	"1986"	"SIXS86"	"A-SL"	3	7	"1423-42665"	"1986"	"SIXS86"	"R-AZ"	4	6	144	40	3.6
"91"	"1986"	"1433-92975"	"-FSB"	"SIXS861"	"SIXS86"	"SIXS"	1986-04-11	5962	6065	47.1	1986-04-22	3	3	103	0.28	1	11	1	3	"1383-27195"	"1986"	"SIXS86"	"A-SL"	3	7	"1423-42665"	"1986"	"SIXS86"	"R-AZ"	4	6	144	40	3.6
"92"	"1986"	"1433-92976"	"-BSO"	"SPLT861"	"SPLT86"	"SPLT"	1986-04-12	5964	6342	42.7	1986-04-23	3	3	378	1.03	0	11	1	4	"1433-92044"	"1986"	"SPLT86"	"RBS-"	2	5	"1423-42865"	"1986"	"SPLT86"	"Y-FZ"	2	4	144	40	3.6
"93"	"1986"	"1433-93017"	"-BSn"	"MILW863"	"MILW86"	"MILW"	1986-05-25	6006	6130	45.2	1986-06-05	4	4	124	0.34	1	11	1	2	"1383-27299"	"1986"	"MILW86"	"GS-A"	2	4	"1423-42785"	"1986"	"MILW86"	"S-BP"	1	3	144	40	3.6
"94"	"1986"	"1433-58370"	"-RSA"	"SORA861"	"SORA86"	"SORA"	1986-04-11	5962	11515	50.1	1986-04-22	3	2	5553	15.2	0	11	1	2	"1423-42608"	"1986"	"SORA86"	"PS-F"	1	4	"1423-42684"	"1986"	"SORA86"	"G-PZ"	4	6	144	40	3.6
"95"	"1986"	"1433-92993"	"-WSn"	"PLOT861"	"PLOT86"	"PLOT"	1986-04-23	5975	6004	31.7	1986-05-04	3	3	29	0.08	1	11	1	3	"1423-42773"	"1986"	"PLOT86"	"S-OO"	0	3	"1453-78402"	"1986"	"PLOT86"	"SP-F"	0	2	144	40	3.6
"96"	"1986"	"1433-92981"	"-RSL"	"ARCT861"	"ARCT86"	"ARCT"	1986-04-13	5964	6219	44.3	1986-04-24	2	2	255	0.7	1	11	1	6	"1433-92979"	"1986"	"ARCT86"	"F-PZ"	0	2	"1383-27173"	"1986"	"ARCT86"	"-GPS"	4	6	144	40	3.6
"97"	"1986"	"1433-92999"	"-OSn"	"WCPR861"	"WCPR86"	"WCPR"	1986-04-25	5977	5978	41.2	1986-05-06	4	4	1	0	1	11	1	4	"1433-92954"	"1986"	"WCPR86"	"F-BZ"	0	2	"1383-27164"	"1986"	"WCPR86"	"-WRS"	3	6	144	40	3.6
"98"	"1986"	"1433-92996"	"-YSn"	"WCPR861"	"WCPR86"	"WCPR"	1986-04-25	5977	5978	45.1	1986-05-06	4	4	1	0	1	11	1	4	"1433-92954"	"1986"	"WCPR86"	"F-BZ"	0	2	"1383-27164"	"1986"	"WCPR86"	"-WRS"	3	6	144	40	3.6
"99"	"1986"	"1433-92997"	"-BSn"	"WCPR861"	"WCPR86"	"WCPR"	1986-04-25	5977	5978	48.5	1986-05-06	4	4	1	0	1	11	1	4	"1433-92954"	"1986"	"WCPR86"	"F-BZ"	0	2	"1383-27164"	"1986"	"WCPR86"	"-WRS"	3	6	144	40	3.6
"100"	"1986"	"1433-92991"	"-FSn"	"BIGL861"	"BIGL86"	"BIGL"	1986-04-16	5969	6004	36.7	1986-04-27	3	2	35	0.1	1	11	1	2	"1423-42605"	"1986"	"BIGL86"	"YS-F"	0	4	"1423-42713"	"1986"	"BIGL86"	"S-LP"	0	3	144	40	3.6
"101"	"1986"	"1433-92978"	"-OSO"	"SPLT861"	"SPLT86"	"SPLT"	1986-04-12	5964	6313	32.8	1986-04-23	3	3	349	0.96	1	11	1	4	"1433-92044"	"1986"	"SPLT86"	"RBS-"	2	5	"1423-42865"	"1986"	"SPLT86"	"Y-FZ"	2	4	144	40	3.6
"102"	"1986"	"1433-93001"	"-LSP"	"SIBR861"	"SIBR86"	"SIBR"	1986-04-30	5981	6281	52	1986-05-11	3	3	300	0.82	1	11	1	1	"1433-92949"	"1986"	"SIBR86"	"L-AZ"	0	2	"1423-42669"	"1986"	"SIBR86"	"G-GZ"	1	5	144	40	3.6
"103"	"1986"	"1433-93002"	"-FSP"	"SIBR861"	"SIBR86"	"SIBR"	1986-04-30	5981	6105	41.5	1986-05-11	3	3	124	0.34	1	11	1	1	"1433-92949"	"1986"	"SIBR86"	"L-AZ"	0	2	"1423-42669"	"1986"	"SIBR86"	"G-GZ"	1	5	144	40	3.6
"104"	"1986"	"1433-92998"	"-PSn"	"WCPR861"	"WCPR86"	"WCPR"	1986-04-25	5977	5978	49.8	1986-05-06	4	4	1	0	1	11	1	4	"1433-92954"	"1986"	"WCPR86"	"F-BZ"	0	2	"1383-27164"	"1986"	"WCPR86"	"-WRS"	3	6	144	40	3.6
"105"	"1986"	"1433-92980"	"-WSL"	"ARCT861"	"ARCT86"	"ARCT"	1986-04-13	5964	6065	55.2	1986-04-24	2	2	101	0.28	1	11	1	6	"1433-92979"	"1986"	"ARCT86"	"F-PZ"	0	2	"1383-27173"	"1986"	"ARCT86"	"-GPS"	4	6	144	40	3.6
"106"	"1986"	"1433-93015"	"-GSP"	"MILW863"	"MILW86"	"MILW"	1986-05-25	6006	6401	46.9	1986-06-05	4	4	395	1.08	0	11	1	2	"1383-27299"	"1986"	"MILW86"	"GS-A"	2	4	"1423-42785"	"1986"	"MILW86"	"S-BP"	1	3	144	40	3.6
"107"	"1986"	"1433-93020"	"-LSA"	"CTRW863"	"CTRW86"	"CTRW"	1986-05-30	6013	6160	44.8	1986-06-10	3	3	147	0.4	1	11	1	3	"1423-42738"	"1986"	"CTRW86"	"S-LA"	1	3	"1423-42899"	"1986"	"CTRW86"	"Y-AZ"	2	4	144	40	3.6
"108"	"1986"	"1433-92990"	"-LSn"	"BIGL861"	"BIGL86"	"BIGL"	1986-04-16	5969	5978	31.2	1986-04-27	3	2	9	0.02	1	11	1	2	"1423-42605"	"1986"	"BIGL86"	"YS-F"	0	4	"1423-42713"	"1986"	"BIGL86"	"S-LP"	0	3	144	40	3.6
"109"	"1986"	"1433-93013"	"-PSn"	"YTRE862"	"YTRE86"	"YTRE"	1986-05-21	5999	6004	47	1986-06-01	3	3	5	0.01	1	11	0	0	"1423-42778"	"1986"	"YTRE86"	"S-YO"	0	3	"1383-27277"	"1986"	"YTRE86"	"W-GZ"	4	6	144	40	3.6
"110"	"1986"	"1433-93014"	"-OSn"	"YTRE862"	"YTRE86"	"YTRE"	1986-05-21	5999	6004	53	1986-06-01	3	3	5	0.01	1	11	0	0	"1423-42778"	"1986"	"YTRE86"	"S-YO"	0	3	"1383-27277"	"1986"	"YTRE86"	"W-GZ"	4	6	144	40	3.6
"111"	"1987"	"1433-93047"	"SRn-"	"YTRE871"	"YTRE87"	"YTRE"	1987-04-08	6325	6342	33.5	1987-04-19	3	2	17	0.05	1	11	0	0	"1423-42778"	"1987"	"YTRE87"	"S-YO"	1	4	"1383-27277"	"1987"	"YTRE87"	"W-GZ"	5	7	118	39	3.02564102564103
"112"	"1987"	"1453-78352"	"SAO-"	"PLOT872"	"PLOT87"	"PLOT"	1987-04-23	6340	10240	48.5	1987-05-04	2	2	3900	10.68	0	11	1	2	"1423-42773"	"1987"	"PLOT87"	"S-OO"	1	4	"1453-78402"	"1987"	"PLOT87"	"SP-F"	1	3	118	39	3.02564102564103
"113"	"1987"	"1433-93046"	"SWn-"	"YTRE871"	"YTRE87"	"YTRE"	1987-04-08	6325	6342	38.2	1987-04-19	3	2	17	0.05	1	11	0	0	"1423-42778"	"1987"	"YTRE87"	"S-YO"	1	4	"1383-27277"	"1987"	"YTRE87"	"W-GZ"	5	7	118	39	3.02564102564103
"114"	"1987"	"1433-93073"	"SOB-"	"MILW871"	"MILW87"	"MILW"	1987-04-17	6332	6681	46.9	1987-04-28	4	4	349	0.96	1	11	1	2	"1383-27299"	"1987"	"MILW87"	"GS-A"	3	5	"1423-42785"	"1987"	"MILW87"	"S-BP"	2	4	118	39	3.02564102564103
"115"	"1987"	"1433-93077"	"SWB-"	"WCPR871"	"WCPR87"	"WCPR"	1987-04-18	6336	6524	44.8	1987-04-29	3	3	188	0.51	1	11	0	0	"1433-92954"	"1987"	"WCPR87"	"F-BZ"	1	3	"1383-27164"	"1987"	"WCPR87"	"-WRS"	4	7	118	39	3.02564102564103
"116"	"1987"	"1433-93078"	"SRB-"	"WCPR871"	"WCPR87"	"WCPR"	1987-04-18	6336	6401	45.5	1987-04-29	3	3	65	0.18	1	11	0	0	"1433-92954"	"1987"	"WCPR87"	"F-BZ"	1	3	"1383-27164"	"1987"	"WCPR87"	"-WRS"	4	7	118	39	3.02564102564103
"117"	"1987"	"1433-93049"	"SRn-"	"SIBR871"	"SIBR87"	"SIBR"	1987-04-09	6325	6342	52	1987-04-20	4	4	17	0.05	1	11	0	0	"1433-92949"	"1987"	"SIBR87"	"L-AZ"	1	3	"1433-92947"	"1987"	"SIBR87"	"L-LZ"	0	3	118	39	3.02564102564103
"118"	"1987"	"1433-93050"	"SGO-"	"SIBR871"	"SIBR87"	"SIBR"	1987-04-09	6325	7040	50	1987-04-20	4	4	715	1.96	0	11	0	0	"1433-92949"	"1987"	"SIBR87"	"L-AZ"	1	3	"1433-92947"	"1987"	"SIBR87"	"L-LZ"	0	3	118	39	3.02564102564103
"119"	"1987"	"1433-93058"	"SGP-"	"SARA871"	"SARA87"	"SARA"	1987-04-13	6329	6524	35.9	1987-04-24	3	3	195	0.53	1	11	0	0	"1433-92948"	"1987"	"SARA87"	"L-FZ"	1	3	"1433-87417"	"1987"	"SARA87"	"P-BZ"	1	4	118	39	3.02564102564103
"120"	"1987"	"1433-93059"	"SYn-"	"SARA871"	"SARA87"	"SARA"	1987-04-13	6329	6342	43.6	1987-04-24	3	3	13	0.04	1	11	0	0	"1433-92948"	"1987"	"SARA87"	"L-FZ"	1	3	"1433-87417"	"1987"	"SARA87"	"P-BZ"	1	4	118	39	3.02564102564103
"121"	"1987"	"1433-93131"	"SWP-"	"SORA873"	"SORA87"	"SORA"	1987-05-08	6354	6554	44.1	1987-05-19	4	4	200	0.55	1	11	1	2	"1423-42608"	"1987"	"SORA87"	"PS-F"	2	5	"1423-42684"	"1987"	"SORA87"	"G-PZ"	5	7	118	39	3.02564102564103
"122"	"1987"	"1433-93072"	"SPB-"	"MILW871"	"MILW87"	"MILW"	1987-04-17	6332	6401	49.4	1987-04-28	4	4	69	0.19	1	11	1	2	"1383-27299"	"1987"	"MILW87"	"GS-A"	3	5	"1423-42785"	"1987"	"MILW87"	"S-BP"	2	4	118	39	3.02564102564103
"123"	"1987"	"1433-93139"	"SLn-"	"SPLT872"	"SPLT87"	"SPLT"	1987-05-19	6365	6374	52.1	1987-05-30	2	2	9	0.02	1	11	1	4	"1433-92044"	"1987"	"SPLT87"	"RBS-"	3	6	"1423-42865"	"1987"	"SPLT87"	"Y-FZ"	3	5	118	39	3.02564102564103
"124"	"1987"	"1433-93144"	"SLn-"	"HICR872"	"HICR87"	"HICR"	1987-05-29	6371	6374	45.5	1987-06-09	4	3	3	0.01	1	11	0	0	"1433-93042"	"1987"	"HICR87"	"A-BZ"	1	2	"1433-87433"	"1987"	"HICR87"	"P-AZ"	1	4	118	39	3.02564102564103
"125"	"1987"	"1433-93145"	"SFn-"	"HICR872"	"HICR87"	"HICR"	1987-05-29	6371	6401	46	1987-06-09	4	3	30	0.08	1	11	0	0	"1433-93042"	"1987"	"HICR87"	"A-BZ"	1	2	"1433-87433"	"1987"	"HICR87"	"P-AZ"	1	4	118	39	3.02564102564103
"126"	"1987"	"1433-93079"	"SGn-"	"WCPR871"	"WCPR87"	"WCPR"	1987-04-18	6336	6342	26	1987-04-29	3	3	6	0.02	1	11	0	0	"1433-92954"	"1987"	"WCPR87"	"F-BZ"	1	3	"1383-27164"	"1987"	"WCPR87"	"-WRS"	4	7	118	39	3.02564102564103
"127"	"1987"	"1433-93080"	"SYO-"	"FENC871"	"FENC87"	"FENC"	1987-04-18	6334	6524	47.5	1987-04-29	3	3	190	0.52	1	11	1	1	"1053-56510"	"1987"	"FENC87"	"GPS-"	3	6	"1383-27154"	"1987"	"FENC87"	"YG-S"	5	8	118	39	3.02564102564103
"128"	"1987"	"1433-93081"	"SBO-"	"FENC871"	"FENC87"	"FENC"	1987-04-18	6334	6401	53.5	1987-04-29	3	3	67	0.18	1	11	1	1	"1053-56510"	"1987"	"FENC87"	"GPS-"	3	6	"1383-27154"	"1987"	"FENC87"	"YG-S"	5	8	118	39	3.02564102564103
"129"	"1987"	"1433-93082"	"SPO-"	"FENC871"	"FENC87"	"FENC"	1987-04-18	6334	7166	46.4	1987-04-29	3	3	832	2.28	0	11	1	1	"1053-56510"	"1987"	"FENC87"	"GPS-"	3	6	"1383-27154"	"1987"	"FENC87"	"YG-S"	5	8	118	39	3.02564102564103
"130"	"1987"	"1433-93087"	"SFn-"	"SSAN871"	"SSAN87"	"SSAN"	1987-04-20	6336	6342	36.6	1987-05-01	3	2	6	0.02	1	11	1	1	"1423-42637"	"1987"	"SSAN87"	"LS-L"	3	5	"1383-27152"	"1987"	"SSAN87"	"F-SL"	6	9	118	39	3.02564102564103
"131"	"1987"	"1433-93071"	"SBn-"	"MILW871"	"MILW87"	"MILW"	1987-04-17	6332	6401	52.3	1987-04-28	4	4	69	0.19	1	11	1	2	"1383-27299"	"1987"	"MILW87"	"GS-A"	3	5	"1423-42785"	"1987"	"MILW87"	"S-BP"	2	4	118	39	3.02564102564103
"132"	"1987"	"1433-93068"	"SRR-"	"SCOP871"	"SCOP87"	"SCOP"	1987-04-15	6331	7166	37.4	1987-04-26	4	3	835	2.29	0	11	1	1	"1423-42784"	"1987"	"SCOP87"	"S-PP"	2	4	"793-09828"	"1987"	"SCOP87"	"SGG-"	6	10	118	39	3.02564102564103
"133"	"1987"	"1433-93060"	"SBP-"	"SARA871"	"SARA87"	"SARA"	1987-04-13	6329	6465	50.5	1987-04-24	3	3	136	0.37	1	11	0	0	"1433-92948"	"1987"	"SARA87"	"L-FZ"	1	3	"1433-87417"	"1987"	"SARA87"	"P-BZ"	1	4	118	39	3.02564102564103
"134"	"1987"	"1433-93069"	"SGR-"	"SCOP871"	"SCOP87"	"SCOP"	1987-04-15	6331	7223	35.1	1987-04-26	4	3	892	2.44	0	11	1	1	"1423-42784"	"1987"	"SCOP87"	"S-PP"	2	4	"793-09828"	"1987"	"SCOP87"	"SGG-"	6	10	118	39	3.02564102564103
"135"	"1987"	"1433-93146"	"SAB-"	"HICR872"	"HICR87"	"HICR"	1987-05-29	6371	6401	38.5	1987-06-09	4	3	30	0.08	1	11	0	0	"1433-93042"	"1987"	"HICR87"	"A-BZ"	1	2	"1433-87433"	"1987"	"HICR87"	"P-AZ"	1	4	118	39	3.02564102564103
"136"	"1987"	"1433-93138"	"SOn-"	"SPLT872"	"SPLT87"	"SPLT"	1987-05-19	6365	6401	45.5	1987-05-30	2	2	36	0.1	1	11	1	4	"1433-92044"	"1987"	"SPLT87"	"RBS-"	3	6	"1423-42865"	"1987"	"SPLT87"	"Y-FZ"	3	5	118	39	3.02564102564103
"137"	"1987"	"1433-93169"	"SRP-"	"WSIX872"	"WSIX87"	"WSIX"	1987-05-30	6377	6465	50	1987-06-10	4	4	88	0.24	1	11	1	2	"1433-92953"	"1987"	"WSIX87"	"F-YZ"	4	5	"1383-27229"	"1987"	"WSIX87"	"YPS-"	3	6	118	39	3.02564102564103
"138"	"1987"	"1433-93170"	"SGn-"	"WSIX872"	"WSIX87"	"WSIX"	1987-05-30	6377	6401	51.4	1987-06-10	4	4	24	0.07	1	11	1	2	"1433-92953"	"1987"	"WSIX87"	"F-YZ"	4	5	"1383-27229"	"1987"	"WSIX87"	"YPS-"	3	6	118	39	3.02564102564103
"139"	"1987"	"1433-93171"	"SYn-"	"WSIX872"	"WSIX87"	"WSIX"	1987-05-30	6377	6401	42.1	1987-06-10	4	4	24	0.07	1	11	1	2	"1433-92953"	"1987"	"WSIX87"	"F-YZ"	4	5	"1383-27229"	"1987"	"WSIX87"	"YPS-"	3	6	118	39	3.02564102564103
"140"	"1987"	"1433-93168"	"SWn-"	"WSIX872"	"WSIX87"	"WSIX"	1987-05-30	6377	6681	45.1	1987-06-10	4	4	304	0.83	1	11	1	2	"1433-92953"	"1987"	"WSIX87"	"F-YZ"	4	5	"1383-27229"	"1987"	"WSIX87"	"YPS-"	3	6	118	39	3.02564102564103
"141"	"1987"	"1433-93089"	"SFn-"	"PLOT872"	"PLOT87"	"PLOT"	1987-04-23	6340	6342	48.8	1987-05-04	2	2	2	0.01	1	11	1	2	"1423-42773"	"1987"	"PLOT87"	"S-OO"	1	4	"1453-78402"	"1987"	"PLOT87"	"SP-F"	1	3	118	39	3.02564102564103
"142"	"1987"	"1433-93088"	"SAP-"	"SSAN871"	"SSAN87"	"SSAN"	1987-04-20	6336	10052	45.3	1987-05-01	3	2	3716	10.17	0	11	1	1	"1423-42637"	"1987"	"SSAN87"	"LS-L"	3	5	"1383-27152"	"1987"	"SSAN87"	"F-SL"	6	9	118	39	3.02564102564103
"143"	"1987"	"1433-93092"	"SYY-"	"ARCT871"	"ARCT87"	"ARCT"	1987-04-26	6343	6401	44.1	1987-05-07	4	4	58	0.16	1	11	1	1	"1433-92936"	"1987"	"ARCT87"	"GSR="	0	2	"1383-27173"	"1987"	"ARCT87"	"-GPS"	5	7	118	39	3.02564102564103
"144"	"1987"	"1433-93061"	"SFY-"	"SCOB871"	"SCOB87"	"SCOB"	1987-04-13	6329	6493	44.1	1987-04-24	2	2	164	0.45	1	11	0	0	"1423-42706"	"1987"	"SCOB87"	"S-LL"	2	4	"1433-87410"	"1987"	"SCOB87"	"B-AZ"	2	4	118	39	3.02564102564103
"145"	"1988"	"1043-80126"	"-SRO"	"SIBR881"	"SIBR88"	"SIBR"	1988-04-08	6692	6767	39.6	1988-04-19	4	4	75	0.21	1	11	1	1	"1433-92949"	"1988"	"SIBR88"	"L-AZ"	2	4	"1433-92947"	"1988"	"SIBR88"	"L-LZ"	1	4	119	45	2.64444444444444
"146"	"1988"	"1043-80140"	"-SBF"	"NWES881"	"NWES88"	"NWES"	1988-04-17	6701	6767	51.1	1988-04-28	3	3	66	0.18	1	11	0	0	"1423-42776"	"1988"	"NWES88"	"S-WO"	2	5	"1433-92938"	"1988"	"NWES88"	"L-WZ"	1	4	119	45	2.64444444444444
"147"	"1988"	"1043-80154"	"-SLP"	"SARA881"	"SARA88"	"SARA"	1988-04-18	6701	6767	43.5	1988-04-29	3	3	66	0.18	1	11	0	0	"1433-92948"	"1988"	"SARA88"	"L-FZ"	2	4	"1433-87417"	"1988"	"SARA88"	"P-BZ"	2	5	119	45	2.64444444444444
"148"	"1988"	"1043-80125"	"-SWO"	"SIBR881"	"SIBR88"	"SIBR"	1988-04-08	6692	7958	48.4	1988-04-19	4	4	1266	3.47	0	11	1	1	"1433-92949"	"1988"	"SIBR88"	"L-AZ"	2	4	"1433-92947"	"1988"	"SIBR88"	"L-LZ"	1	4	119	45	2.64444444444444
"149"	"1988"	"1043-80156"	"-SAP"	"SARA881"	"SARA88"	"SARA"	1988-04-18	6701	7131	42.5	1988-04-29	3	3	430	1.18	0	11	0	0	"1433-92948"	"1988"	"SARA88"	"L-FZ"	2	4	"1433-87417"	"1988"	"SARA88"	"P-BZ"	2	5	119	45	2.64444444444444
"150"	"1988"	"1043-80127"	"-SGO"	"SIBR881"	"SIBR88"	"SIBR"	1988-04-08	6692	7100	43.8	1988-04-19	4	4	408	1.12	0	11	1	1	"1433-92949"	"1988"	"SIBR88"	"L-AZ"	2	4	"1433-92947"	"1988"	"SIBR88"	"L-LZ"	1	4	119	45	2.64444444444444
"151"	"1988"	"1043-80155"	"-SFP"	"SARA881"	"SARA88"	"SARA"	1988-04-18	6701	6767	46	1988-04-29	3	3	66	0.18	1	11	0	0	"1433-92948"	"1988"	"SARA88"	"L-FZ"	2	4	"1433-87417"	"1988"	"SARA88"	"P-BZ"	2	5	119	45	2.64444444444444
"152"	"1988"	"1043-80139"	"-SAO"	"SPLT882"	"SPLT88"	"SPLT"	1988-04-17	6701	9173	38.2	1988-04-28	3	3	2472	6.77	0	11	1	1	"1433-92044"	"1988"	"SPLT88"	"RBS-"	4	7	"1433-93035"	"1988"	"SPLT88"	"-ASA"	0	2	119	45	2.64444444444444
"153"	"1988"	"1043-80158"	"-SWn"	"SIXS881"	"SIXS88"	"SIXS"	1988-04-21	6704	6739	52.9	1988-05-02	2	2	35	0.1	1	11	0	0	"1383-27195"	"1988"	"SIXS88"	"A-SL"	5	9	"1423-42665"	"1988"	"SIXS88"	"R-AZ"	6	8	119	45	2.64444444444444
"154"	"1988"	"1043-80142"	"-SOF"	"NWES881"	"NWES88"	"NWES"	1988-04-17	6701	8232	41	1988-04-28	3	3	1531	4.19	0	11	0	0	"1423-42776"	"1988"	"NWES88"	"S-WO"	2	5	"1433-92938"	"1988"	"NWES88"	"L-WZ"	1	4	119	45	2.64444444444444
"155"	"1988"	"1043-80143"	"-SWF"	"SORA882"	"SORA88"	"SORA"	1988-04-18	6702	7986	33.8	1988-04-29	4	4	1284	3.52	0	11	1	1	"1423-42608"	"1988"	"SORA88"	"PS-F"	3	6	"1423-42684"	"1988"	"SORA88"	"G-PZ"	6	8	119	45	2.64444444444444
"156"	"1988"	"1043-80144"	"-SRF"	"SORA882"	"SORA88"	"SORA"	1988-04-18	6702	9659	34.5	1988-04-29	4	4	2957	8.1	0	11	1	1	"1423-42608"	"1988"	"SORA88"	"PS-F"	3	6	"1423-42684"	"1988"	"SORA88"	"G-PZ"	6	8	119	45	2.64444444444444
"157"	"1988"	"1043-80166"	"-SBA"	"POND881"	"POND88"	"POND"	1988-04-22	6704	6983	50.7	1988-05-03	2	2	279	0.76	1	11	1	2	"1433-93034"	"1988"	"POND88"	"-OSA"	0	2	"1043-80106"	"1988"	"POND88"	"R-FC"	0	2	119	45	2.64444444444444
"158"	"1988"	"1043-80146"	"-SYn"	"SORA882"	"SORA88"	"SORA"	1988-04-18	6702	6706	36.6	1988-04-29	4	4	4	0.01	1	11	1	1	"1423-42608"	"1988"	"SORA88"	"PS-F"	3	6	"1423-42684"	"1988"	"SORA88"	"G-PZ"	6	8	119	45	2.64444444444444
"159"	"1988"	"1043-80179"	"-SYL"	"BUBO881"	"BUBO88"	"BUBO"	1988-04-30	6712	7197	48.4	1988-05-11	3	2	485	1.33	0	11	0	0	"1433-93033"	"1988"	"BUBO88"	"A-WZ"	0	3	"1383-27229"	"1988"	"BUBO88"	"YPS-"	4	7	119	45	2.64444444444444
