"TerrYr"	"USFWBand"	"JayID"	"NatalNest"	"TerrYr.x"	"Terr"	"Year"	"HatchDate"	"FldgDate"	"LastObsDate"	"Mass"	"MeasDate"	"HatchNum"	"FldgNum"	"Days"	"Years"	"Censor"	"Day11"	"Help"	"HelpNum"	"TerrYr.y"	"dadid"	"dadexp"	"momband"	"momexp"	"momage"	"scrb.count"	"tsf.count"	"stdscr"	"centscr"	"stdtsf"	"centtsf"	"stdsize"	"centsize"
"2114"	"SR7010"	"1713-13922"	"-nLQ"	"SR70102"	"SR7010"	"SR70"	"2010"	2010-06-04	14781	14867	40.5	2010-06-15	3	3	86	0.24	1	11	0	0	"SR7010"	"CRR-"	0	"1603-51550"	0	2	3855	3394	1.11683640098985	784.539563862928	0.807196181146158	140.738940809969	0.682922238437549	-1487.6691588785
"2115"	"SR7010"	"1713-13920"	"-GPQ"	"SR70102"	"SR7010"	"SR70"	"2010"	2010-06-04	14781	16295	47.9	2010-06-15	3	3	1514	4.15	0	11	0	0	"SR7010"	"CRR-"	0	"1603-51550"	0	2	3855	3394	1.11683640098985	784.539563862928	0.807196181146158	140.738940809969	0.682922238437549	-1487.6691588785
"2116"	"SR7010"	"1713-13921"	"-HOQ"	"SR70102"	"SR7010"	"SR70"	"2010"	2010-06-04	14781	15322	47	2010-06-15	3	3	541	1.48	0	11	0	0	"SR7010"	"CRR-"	0	"1603-51550"	0	2	3855	3394	1.11683640098985	784.539563862928	0.807196181146158	140.738940809969	0.682922238437549	-1487.6691588785
"2117"	"SSAN81"	"1383-27238"	"OFS="	"SSAN811"	"SSAN81"	"SSAN"	"1981"	1981-04-17	4142	6401	49.1	1981-04-28	3	3	2259	6.18	0	11	0	0	"SSAN81"	"SBW-"	NA	"1383-27151"	0	2	3982	5314	1.15362971432985	911.539563862928	1.2638304380114	2060.73894080997	1.41592126796126	3196.3308411215
"2118"	"SSAN81"	"1383-27240"	"FnS-"	"SSAN811"	"SSAN81"	"SSAN"	"1981"	1981-04-17	4142	4147	35	1981-04-28	3	3	5	0.01	1	11	0	0	"SSAN81"	"SBW-"	NA	"1383-27151"	0	2	3982	5314	1.15362971432985	911.539563862928	1.2638304380114	2060.73894080997	1.41592126796126	3196.3308411215
"2119"	"SSAN81"	"1383-27239"	"LnS-"	"SSAN811"	"SSAN81"	"SSAN"	"1981"	1981-04-17	4142	4147	46.4	1981-04-28	3	3	5	0.01	1	11	0	0	"SSAN81"	"SBW-"	NA	"1383-27151"	0	2	3982	5314	1.15362971432985	911.539563862928	1.2638304380114	2060.73894080997	1.41592126796126	3196.3308411215
"2120"	"SSAN82"	"1423-42638"	"FS-n"	"SSAN822"	"SSAN82"	"SSAN"	"1982"	1982-04-26	4517	4544	55.5	1982-05-07	4	4	27	0.07	1	11	1	1	"SSAN82"	"SBW-"	NA	"1383-27151"	1	3	5047	6971	1.46217206635428	1976.53956386293	1.65791531489978	3717.73894080997	1.72342406322473	5161.3308411215
"2121"	"SSAN82"	"1423-42637"	"LS-L"	"SSAN822"	"SSAN82"	"SSAN"	"1982"	1982-04-26	4517	6739	50	1982-05-07	4	4	2222	6.08	0	11	1	1	"SSAN82"	"SBW-"	NA	"1383-27151"	1	3	5047	6971	1.46217206635428	1976.53956386293	1.65791531489978	3717.73894080997	1.72342406322473	5161.3308411215
"2122"	"SSAN82"	"1423-42639"	"AS-L"	"SSAN822"	"SSAN82"	"SSAN"	"1982"	1982-04-26	4517	4969	46.3	1982-05-07	4	4	452	1.24	0	11	1	1	"SSAN82"	"SBW-"	NA	"1383-27151"	1	3	5047	6971	1.46217206635428	1976.53956386293	1.65791531489978	3717.73894080997	1.72342406322473	5161.3308411215
"2123"	"SSAN83"	"1423-42711"	"S-Pn"	"SSAN831"	"SSAN83"	"SSAN"	"1983"	1983-04-18	4874	4877	39.7	1983-04-29	3	3	3	0.01	1	11	1	3	"SSAN83"	"SBW-"	NA	"1383-27151"	2	4	6186	6954	1.79215304189966	3115.53956386293	1.65387219908379	3700.73894080997	1.99649906461646	6906.3308411215
"2124"	"SSAN83"	"1423-42710"	"S-Bn"	"SSAN831"	"SSAN83"	"SSAN"	"1983"	1983-04-18	4874	4918	43.3	1983-04-29	3	3	44	0.12	1	11	1	3	"SSAN83"	"SBW-"	NA	"1383-27151"	2	4	6186	6954	1.79215304189966	3115.53956386293	1.65387219908379	3700.73894080997	1.99649906461646	6906.3308411215
"2125"	"SSAN83"	"1423-42709"	"S-YP"	"SSAN831"	"SSAN83"	"SSAN"	"1983"	1983-04-18	4874	5275	51.2	1983-04-29	3	3	401	1.1	0	11	1	3	"SSAN83"	"SBW-"	NA	"1383-27151"	2	4	6186	6954	1.79215304189966	3115.53956386293	1.65387219908379	3700.73894080997	1.99649906461646	6906.3308411215
"2126"	"SSAN84"	"1423-42867"	"SB-n"	"SSAN841"	"SSAN84"	"SSAN"	"1984"	1984-05-01	5253	5264	50.7	1984-05-12	2	2	11	0.03	1	11	0	0	"SSAN84"	"LS-L"	0	"1423-42619"	0	2	2777	5425	0.804527804292817	-293.460436137072	1.29022960598642	2171.73894080997	1.01452448941123	631.330841121496
"2127"	"SSAN84"	"1423-42866"	"SY-L"	"SSAN841"	"SSAN84"	"SSAN"	"1984"	1984-05-01	5253	7197	48.5	1984-05-12	2	2	1944	5.32	0	11	0	0	"SSAN84"	"LS-L"	0	"1423-42619"	0	2	2777	5425	0.804527804292817	-293.460436137072	1.29022960598642	2171.73894080997	1.01452448941123	631.330841121496
"2128"	"SSAN87"	"1433-93088"	"SAP-"	"SSAN871"	"SSAN87"	"SSAN"	"1987"	1987-04-20	6336	10052	45.3	1987-05-01	3	2	3716	10.17	0	11	1	1	"SSAN87"	"LS-L"	3	"1383-27152"	6	9	3224	5808	0.93402867880448	153.539563862928	1.38131862701735	2554.73894080997	1.41842510751557	3212.3308411215
"2129"	"SSAN87"	"1433-93087"	"SFn-"	"SSAN871"	"SSAN87"	"SSAN"	"1987"	1987-04-20	6336	6342	36.6	1987-05-01	3	2	6	0.02	1	11	1	1	"SSAN87"	"LS-L"	3	"1383-27152"	6	9	3224	5808	0.93402867880448	153.539563862928	1.38131862701735	2554.73894080997	1.41842510751557	3212.3308411215
"2130"	"SWAL04"	"1573-66559"	"CG-B"	"SWAL042"	"SWAL04"	"SWAL"	"2004"	2004-05-21	12576	13010	44.7	2004-06-01	3	2	434	1.19	0	11	0	0	"SWAL04"	"AP-ZU"	3	"1513-50796"	3	5	NA	NA	NA	NA	NA	NA	NA	NA
"2131"	"SWAL04"	"1573-66560"	"CH-B"	"SWAL042"	"SWAL04"	"SWAL"	"2004"	2004-05-21	12576	12674	41.5	2004-06-01	3	2	98	0.27	1	11	0	0	"SWAL04"	"AP-ZU"	3	"1513-50796"	3	5	NA	NA	NA	NA	NA	NA	NA	NA
"2132"	"SWAL05"	"1603-16609"	"HCG-"	"SWAL051"	"SWAL05"	"SWAL"	"2005"	2005-05-13	12936	13440	46.5	2005-05-24	3	3	504	1.38	0	11	1	1	"SWAL05"	"CW-GU"	0	"1513-50796"	4	6	NA	NA	NA	NA	NA	NA	NA	NA
"2133"	"SWAL05"	"1603-16611"	"PCn-"	"SWAL051"	"SWAL05"	"SWAL"	"2005"	2005-05-13	12936	12937	43.6	2005-05-24	3	3	1	0	1	11	1	1	"SWAL05"	"CW-GU"	0	"1513-50796"	4	6	NA	NA	NA	NA	NA	NA	NA	NA
"2134"	"SWAL91"	"1453-39078"	"WWZ-"	"SWAL911"	"SWAL91"	"SWAL"	"1991"	1991-04-04	7781	8931	54.8	1991-04-15	4	4	1150	3.15	0	11	0	0	"SWAL91"	"O-FZ"	3	"1433-87606"	2	6	NA	NA	NA	NA	NA	NA	NA	NA
"2135"	"SWAL91"	"1453-39081"	"YWZ-"	"SWAL911"	"SWAL91"	"SWAL"	"1991"	1991-04-04	7781	8596	33.1	1991-04-15	4	4	815	2.23	0	11	0	0	"SWAL91"	"O-FZ"	3	"1433-87606"	2	6	NA	NA	NA	NA	NA	NA	NA	NA
"2136"	"SWAL91"	"1453-39079"	"RWZ-"	"SWAL911"	"SWAL91"	"SWAL"	"1991"	1991-04-04	7781	8201	51.3	1991-04-15	4	4	420	1.15	0	11	0	0	"SWAL91"	"O-FZ"	3	"1433-87606"	2	6	NA	NA	NA	NA	NA	NA	NA	NA
"2137"	"SWAL91"	"1453-39080"	"GWZ-"	"SWAL911"	"SWAL91"	"SWAL"	"1991"	1991-04-04	7781	8260	47	1991-04-15	4	4	479	1.31	0	11	0	0	"SWAL91"	"O-FZ"	3	"1433-87606"	2	6	NA	NA	NA	NA	NA	NA	NA	NA
"2138"	"SWAL92"	"1433-58384"	"WZ-n"	"SWAL921"	"SWAL92"	"SWAL"	"1992"	1992-04-22	8165	8200	48	1992-05-03	2	2	35	0.1	1	11	1	4	"SWAL92"	"O-FZ"	4	"1433-87606"	3	7	NA	NA	NA	NA	NA	NA	NA	NA
"2139"	"SWAL92"	"1433-58385"	"RZ-R"	"SWAL921"	"SWAL92"	"SWAL"	"1992"	1992-04-22	8165	8989	50.6	1992-05-03	2	2	824	2.26	0	11	1	4	"SWAL92"	"O-FZ"	4	"1433-87606"	3	7	NA	NA	NA	NA	NA	NA	NA	NA
"2140"	"SWAL93"	"1453-63550"	"Z-Bn"	"SWAL932"	"SWAL93"	"SWAL"	"1993"	1993-04-15	8526	8536	47.5	1993-04-26	4	4	10	0.03	1	11	1	2	"SWAL93"	"O-FZ"	5	"1043-80116"	2	7	NA	NA	NA	NA	NA	NA	NA	NA
"2141"	"SWAL93"	"1453-63551"	"Z-PB"	"SWAL932"	"SWAL93"	"SWAL"	"1993"	1993-04-15	8526	8657	38	1993-04-26	4	4	131	0.36	1	11	1	2	"SWAL93"	"O-FZ"	5	"1043-80116"	2	7	NA	NA	NA	NA	NA	NA	NA	NA
"2142"	"SWAL93"	"1453-63552"	"Z-OB"	"SWAL932"	"SWAL93"	"SWAL"	"1993"	1993-04-15	8526	8869	37.1	1993-04-26	4	4	343	0.94	1	11	1	2	"SWAL93"	"O-FZ"	5	"1043-80116"	2	7	NA	NA	NA	NA	NA	NA	NA	NA
"2143"	"SWAL93"	"1453-63553"	"Z-Ln"	"SWAL932"	"SWAL93"	"SWAL"	"1993"	1993-04-15	8526	8536	35.8	1993-04-26	4	4	10	0.03	1	11	1	2	"SWAL93"	"O-FZ"	5	"1043-80116"	2	7	NA	NA	NA	NA	NA	NA	NA	NA
"2144"	"SWAL94"	"1453-72752"	"ZG-Y"	"SWAL941"	"SWAL94"	"SWAL"	"1994"	1994-04-18	8891	9601	46.5	1994-04-29	3	3	710	1.94	0	11	1	2	"SWAL94"	"O-FZ"	6	"1453-39002"	3	5	NA	NA	NA	NA	NA	NA	NA	NA
"2145"	"SWAL94"	"1453-72753"	"ZY-n"	"SWAL941"	"SWAL94"	"SWAL"	"1994"	1994-04-18	8891	8931	46	1994-04-29	3	3	40	0.11	1	11	1	2	"SWAL94"	"O-FZ"	6	"1453-39002"	3	5	NA	NA	NA	NA	NA	NA	NA	NA
"2146"	"SWAL94"	"1453-72754"	"ZB-Y"	"SWAL941"	"SWAL94"	"SWAL"	"1994"	1994-04-18	8891	9779	47.6	1994-04-29	3	3	888	2.43	0	11	1	2	"SWAL94"	"O-FZ"	6	"1453-39002"	3	5	NA	NA	NA	NA	NA	NA	NA	NA
"2147"	"SWAL96"	"1453-78355"	"-OZW"	"SWAL961"	"SWAL96"	"SWAL"	"1996"	1996-04-30	9633	10330	49.5	1996-05-11	4	2	697	1.91	0	11	1	2	"SWAL96"	"O-FZ"	8	"1453-78072"	0	3	NA	NA	NA	NA	NA	NA	NA	NA
"2148"	"SWAL96"	"1453-78356"	"-LZW"	"SWAL961"	"SWAL96"	"SWAL"	"1996"	1996-04-30	9633	12583	49.1	1996-05-11	4	2	2950	8.08	0	11	1	2	"SWAL96"	"O-FZ"	8	"1453-78072"	0	3	NA	NA	NA	NA	NA	NA	NA	NA
"2149"	"SWSE01"	"1513-50903"	"YWC-"	"SWSE011"	"SWSE01"	"SWSE"	"2001"	2001-03-29	11429	11515	38.3	2001-04-09	3	3	86	0.24	1	11	1	1	"SWSE01"	"ZL-O"	4	"1453-78250"	4	7	1958	1965	0.567254389919098	-1112.46043613707	0.467336622260519	-1288.26105919003	0.33394960055585	-3717.6691588785
"2150"	"SWSE01"	"1513-50902"	"GnC-"	"SWSE011"	"SWSE01"	"SWSE"	"2001"	2001-03-29	11429	11459	44.2	2001-04-09	3	3	30	0.08	1	11	1	1	"SWSE01"	"ZL-O"	4	"1453-78250"	4	7	1958	1965	0.567254389919098	-1112.46043613707	0.467336622260519	-1288.26105919003	0.33394960055585	-3717.6691588785
"2151"	"SWSE01"	"1513-50904"	"BWC-"	"SWSE011"	"SWSE01"	"SWSE"	"2001"	2001-03-29	11429	14566	44.7	2001-04-09	3	3	3137	8.59	0	11	1	1	"SWSE01"	"ZL-O"	4	"1453-78250"	4	7	1958	1965	0.567254389919098	-1112.46043613707	0.467336622260519	-1288.26105919003	0.33394960055585	-3717.6691588785
"2152"	"SWSE08"	"1603-51197"	"-CnH"	"SWSE081"	"SWSE08"	"SWSE"	"2008"	2008-04-04	13991	14032	43.5	2008-04-15	3	2	41	0.11	1	11	0	0	"SWSE08"	"OC-Y"	2	"1163-68268"	9	11	663	860	0.192078478302534	-2407.46043613707	0.204534094220889	-2393.26105919003	0.408282337324373	-3242.6691588785
"2153"	"SWSE08"	"1603-51196"	"-CGL"	"SWSE081"	"SWSE08"	"SWSE"	"2008"	2008-04-04	13991	15811	41.2	2008-04-15	3	2	1820	4.98	0	11	0	0	"SWSE08"	"OC-Y"	2	"1163-68268"	9	11	663	860	0.192078478302534	-2407.46043613707	0.204534094220889	-2393.26105919003	0.408282337324373	-3242.6691588785
"2154"	"SWSE11"	"1713-49234"	"LRQ-"	"SWSE114"	"SWSE11"	"SWSE"	"2011"	2011-04-22	15103	15811	47.6	2011-05-03	3	3	708	1.94	0	11	0	0	"SWSE11"	"H-GCO"	1	"1713-13334"	1	3	2624	2613	0.760202001607617	-446.460436137072	0.621450683952537	-640.261059190031	0.539733913925551	-2402.6691588785
"2155"	"SWSE11"	"1713-49233"	"nWQ-"	"SWSE114"	"SWSE11"	"SWSE"	"2011"	2011-04-22	15103	15132	44.5	2011-05-03	3	3	29	0.08	1	11	0	0	"SWSE11"	"H-GCO"	1	"1713-13334"	1	3	2624	2613	0.760202001607617	-446.460436137072	0.621450683952537	-640.261059190031	0.539733913925551	-2402.6691588785
"2156"	"SWSE14"	"1713-89677"	"QP-L"	"SWSE142"	"SWSE14"	"SWSE"	"2014"	2014-04-19	16196	16263	40.2	2014-04-30	4	3	67	0.18	1	11	0	0	"SWSE14"	"H-GCO"	4	"1713-13626"	0	4	4214	3856	1.22084269617931	1143.53956386293	0.917073799204356	602.738940809969	0.755220605568196	-1025.6691588785
"2157"	"TOMB15"	"1713-90131"	"nQa-"	"TOMB151"	"TOMB15"	"TOMB"	"2015"	2015-04-22	16566	16568	24.5	2015-05-03	3	3	2	0.01	1	11	0	0	"TOMB15"	"B-PN"	0	"1713-49353"	0	3	NA	NA	NA	NA	NA	NA	NA	NA
"2158"	"TOMB15"	"1713-90130"	"RQH-"	"TOMB151"	"TOMB15"	"TOMB"	"2015"	2015-04-22	16566	16659	43.3	2015-05-03	3	3	93	0.25	1	11	0	0	"TOMB15"	"B-PN"	0	"1713-49353"	0	3	NA	NA	NA	NA	NA	NA	NA	NA
"2159"	"TOMB15"	"1713-90129"	"nQL-"	"TOMB151"	"TOMB15"	"TOMB"	"2015"	2015-04-22	16566	16568	45.2	2015-05-03	3	3	2	0.01	1	11	0	0	"TOMB15"	"B-PN"	0	"1713-49353"	0	3	NA	NA	NA	NA	NA	NA	NA	NA
"2160"	"TOMB94"	"1453-72799"	"ZG-G"	"TOMB942"	"TOMB94"	"TOMB"	"1994"	1994-05-16	8917	9111	53.3	1994-05-27	2	2	194	0.53	1	11	0	0	"TOMB94"	"R-YC"	1	"1453-78036"	0	2	NA	NA	NA	NA	NA	NA	NA	NA
"2161"	"TOMB94"	"1453-72800"	"ZY-n"	"TOMB942"	"TOMB94"	"TOMB"	"1994"	1994-05-16	8917	8931	52.8	1994-05-27	2	2	14	0.04	1	11	0	0	"TOMB94"	"R-YC"	1	"1453-78036"	0	2	NA	NA	NA	NA	NA	NA	NA	NA
"2162"	"TOMB96"	"1453-78365"	"-YZn"	"TOMB962"	"TOMB96"	"TOMB"	"1996"	1996-05-06	9639	9645	43.3	1996-05-17	3	2	6	0.02	1	11	0	0	"TOMB96"	"B-AC"	0	"1453-78036"	2	4	1340	3107	0.388212912406329	-1730.46043613707	0.738938872958489	-146.261059190031	0.508279429524555	-2603.6691588785
"2163"	"TOMB96"	"1453-78364"	"-GZO"	"TOMB962"	"TOMB96"	"TOMB"	"1996"	1996-05-06	9639	10052	40.6	1996-05-17	3	2	413	1.13	0	11	0	0	"TOMB96"	"B-AC"	0	"1453-78036"	2	4	1340	3107	0.388212912406329	-1730.46043613707	0.738938872958489	-146.261059190031	0.508279429524555	-2603.6691588785
"2164"	"TP1108"	"1603-51781"	"-CnG"	"TP11082"	"TP1108"	"TP11"	"2008"	2008-05-11	14030	14061	36.2	2008-05-22	4	4	31	0.08	1	11	0	0	"TP1108"	"G-NW"	0	"1603-51751"	0	2	NA	NA	NA	NA	NA	NA	NA	NA
"2165"	"TP1108"	"1603-51780"	"H-CRR"	"TP11082"	"TP1108"	"TP11"	"2008"	2008-05-11	14030	14109	36.7	2008-05-22	4	4	79	0.22	1	11	0	0	"TP1108"	"G-NW"	0	"1603-51751"	0	2	NA	NA	NA	NA	NA	NA	NA	NA
"2166"	"TP1108"	"1603-51779"	"-CnW"	"TP11082"	"TP1108"	"TP11"	"2008"	2008-05-11	14030	14046	38.2	2008-05-22	4	4	16	0.04	1	11	0	0	"TP1108"	"G-NW"	0	"1603-51751"	0	2	NA	NA	NA	NA	NA	NA	NA	NA
"2167"	"TP1110"	"1713-13368"	"-YBQ"	"TP11101"	"TP1110"	"TP11"	"2010"	2010-04-11	14727	16903	48.6	2010-04-22	3	3	2176	5.96	0	11	0	0	"TP1110"	"G-NW"	2	"1603-51751"	2	4	836	595	0.242198503560963	-2234.46043613707	0.141509053559801	-2658.26105919003	0.653189143730139	-1677.6691588785
"2168"	"TP1110"	"1713-13369"	"-YPQ"	"TP11101"	"TP1110"	"TP11"	"2010"	2010-04-11	14727	15630	46.9	2010-04-22	3	3	903	2.47	0	11	0	0	"TP1110"	"G-NW"	2	"1603-51751"	2	4	836	595	0.242198503560963	-2234.46043613707	0.141509053559801	-2658.26105919003	0.653189143730139	-1677.6691588785
"2169"	"TP1110"	"1713-13370"	"-YOQ"	"TP11101"	"TP1110"	"TP11"	"2010"	2010-04-11	14727	15539	46.6	2010-04-22	3	3	812	2.22	0	11	0	0	"TP1110"	"G-NW"	2	"1603-51751"	2	4	836	595	0.242198503560963	-2234.46043613707	0.141509053559801	-2658.26105919003	0.653189143730139	-1677.6691588785
"2170"	"TP1111"	"1713-13955"	"WBQ-"	"TP11111"	"TP1111"	"TP11"	"2011"	2011-03-25	15077	16330	46.2	2011-04-05	3	3	1253	3.43	0	11	1	3	"TP1111"	"G-NW"	3	"1603-51751"	3	5	1079	809	0.312598307825693	-1991.46043613707	0.192404746772906	-2444.26105919003	0.729399760164394	-1190.6691588785
"2171"	"TP1111"	"1713-13957"	"WOQ-"	"TP11111"	"TP1111"	"TP11"	"2011"	2011-03-25	15077	15140	40	2011-04-05	3	3	63	0.17	1	11	1	3	"TP1111"	"G-NW"	3	"1603-51751"	3	5	1079	809	0.312598307825693	-1991.46043613707	0.192404746772906	-2444.26105919003	0.729399760164394	-1190.6691588785
"2172"	"TP1111"	"1713-13956"	"WPQ-"	"TP11111"	"TP1111"	"TP11"	"2011"	2011-03-25	15077	16903	47.1	2011-04-05	3	3	1826	5	0	11	1	3	"TP1111"	"G-NW"	3	"1603-51751"	3	5	1079	809	0.312598307825693	-1991.46043613707	0.192404746772906	-2444.26105919003	0.729399760164394	-1190.6691588785
"2173"	"TP3904"	"1573-66521"	"CA-O"	"TP39042"	"TP3904"	"TP39"	"2004"	2004-04-19	12545	12614	43.9	2004-04-30	3	3	69	0.19	1	11	0	0	"TP3904"	"YC-G"	1	"1513-50925"	0	3	4238	0	1.22779576326718	1167.53956386293	0	-3253.26105919003	0.953336910302829	240.330841121496
"2174"	"TP3904"	"1573-66520"	"CF-n"	"TP39042"	"TP3904"	"TP39"	"2004"	2004-04-19	12545	12601	45.5	2004-04-30	3	3	56	0.15	1	11	0	0	"TP3904"	"YC-G"	1	"1513-50925"	0	3	4238	0	1.22779576326718	1167.53956386293	0	-3253.26105919003	0.953336910302829	240.330841121496
"2175"	"TP3904"	"1573-66522"	"CH-n"	"TP39042"	"TP3904"	"TP39"	"2004"	2004-04-19	12545	12583	37.7	2004-04-30	3	3	38	0.1	1	11	0	0	"TP3904"	"YC-G"	1	"1513-50925"	0	3	4238	0	1.22779576326718	1167.53956386293	0	-3253.26105919003	0.953336910302829	240.330841121496
"2176"	"TP3905"	"1573-97993"	"WCR-"	"TP39053"	"TP3905"	"TP39"	"2005"	2005-04-29	12914	16903	49.5	2005-05-10	3	1	3989	10.92	0	11	1	1	"TP3905"	"YC-G"	2	"1513-50925"	1	4	3002	0	0.869712808241641	-68.4604361370716	0	-3253.26105919003	0.578699916989472	-2153.6691588785
"2177"	"TP3906"	"1603-17416"	"-OCn"	"TP39064"	"TP3906"	"TP39"	"2006"	2006-05-13	13298	13330	42.6	2006-05-24	3	2	32	0.09	1	11	1	2	"TP3906"	"YC-G"	3	"1513-50925"	2	5	3482	0	1.00877414999913	411.539563862928	0	-3253.26105919003	0.650841794147975	-1692.6691588785
"2178"	"TP3906"	"1603-17417"	"-PCF"	"TP39064"	"TP3906"	"TP39"	"2006"	2006-05-13	13298	13342	48.7	2006-05-24	3	2	44	0.12	1	11	1	2	"TP3906"	"YC-G"	3	"1513-50925"	2	5	3482	0	1.00877414999913	411.539563862928	0	-3253.26105919003	0.650841794147975	-1692.6691588785
"2179"	"TP3910"	"1713-13929"	"-LOQ"	"TP39107"	"TP3910"	"TP39"	"2010"	2010-06-05	14782	15721	32	2010-06-16	3	3	939	2.57	0	11	0	0	"TP3910"	"CAO-"	1	"1513-50925"	6	9	1830	184	0.530171365450434	-1240.46043613707	0.0437607829495855	-3069.26105919003	0.798411837880012	-749.669158878504
"2180"	"TP3913"	"1713-49740"	"Q-YB"	"TP39132"	"TP3913"	"TP39"	"2013"	2013-04-09	15823	15903	43.2	2013-04-20	3	3	80	0.22	1	11	0	0	"TP3913"	"CAO-"	4	"1513-50925"	9	12	4323	4246	1.2524212092034	1252.53956386293	1.00982763263011	992.738940809969	1.11436509163927	1269.3308411215
"2181"	"TP3914"	"1713-89670"	"Qn-W"	"TP39141"	"TP3914"	"TP39"	"2014"	2014-04-18	16197	16205	38.9	2014-04-29	4	3	8	0.02	1	11	0	0	"TP3914"	"CAO-"	5	"1713-49701"	1	NA	2521	4388	0.730361755355489	-549.460436137072	1.04359954121077	1134.73894080997	0.946607841500626	197.330841121496
"2182"	"TP3914"	"1713-89671"	"Qn-R"	"TP39141"	"TP3914"	"TP39"	"2014"	2014-04-18	16197	16205	32.2	2014-04-29	4	3	8	0.02	1	11	0	0	"TP3914"	"CAO-"	5	"1713-49701"	1	NA	2521	4388	0.730361755355489	-549.460436137072	1.04359954121077	1134.73894080997	0.946607841500626	197.330841121496
"2183"	"TP3914"	"1713-89672"	"Qn-G"	"TP39141"	"TP3914"	"TP39"	"2014"	2014-04-18	16197	16205	34.7	2014-04-29	4	3	8	0.02	1	11	0	0	"TP3914"	"CAO-"	5	"1713-49701"	1	NA	2521	4388	0.730361755355489	-549.460436137072	1.04359954121077	1134.73894080997	0.946607841500626	197.330841121496
"2184"	"TP3999"	"1513-50321"	"FA-C"	"TP39994"	"TP3999"	"TP39"	"1999"	1999-05-03	10732	10786	40.9	1999-05-14	4	3	54	0.15	1	11	0	0	"TP3999"	"P-OM"	4	"1453-78070"	4	6	2307	2870	0.668363573821941	-763.460436137072	0.682573081876686	-383.261059190031	0.497168641502313	-2674.6691588785
"2185"	"TP3999"	"1513-50320"	"LA-C"	"TP39994"	"TP3999"	"TP39"	"1999"	1999-05-03	10732	11515	43.3	1999-05-14	4	3	783	2.14	0	11	0	0	"TP3999"	"P-OM"	4	"1453-78070"	4	6	2307	2870	0.668363573821941	-763.460436137072	0.682573081876686	-383.261059190031	0.497168641502313	-2674.6691588785
"2186"	"TP3999"	"1513-50319"	"OA-C"	"TP39994"	"TP3999"	"TP39"	"1999"	1999-05-03	10732	11241	40.7	1999-05-14	4	3	509	1.39	0	11	0	0	"TP3999"	"P-OM"	4	"1453-78070"	4	6	2307	2870	0.668363573821941	-763.460436137072	0.682573081876686	-383.261059190031	0.497168641502313	-2674.6691588785
"2187"	"TRTL06"	"1603-17208"	"-PCL"	"TRTL061"	"TRTL06"	"TRTL"	"2006"	2006-04-12	13265	13523	44.9	2006-04-23	2	2	258	0.71	1	11	0	0	"TRTL06"	"OC-R"	1	"1573-66572"	1	3	884	4983	0.256104637736712	-2186.46043613707	1.18510859477057	1729.73894080997	0.792308728966386	-788.669158878504
"2188"	"TRTL06"	"1603-17207"	"-BCn"	"TRTL061"	"TRTL06"	"TRTL"	"2006"	2006-04-12	13265	13284	50.2	2006-04-23	2	2	19	0.05	1	11	0	0	"TRTL06"	"OC-R"	1	"1573-66572"	1	3	884	4983	0.256104637736712	-2186.46043613707	1.18510859477057	1729.73894080997	0.792308728966386	-788.669158878504
"2189"	"TWEN11"	"1713-49245"	"nGQ-"	"TWEN112"	"TWEN11"	"TWEN"	"2011"	2011-04-23	15106	15116	37.8	2011-05-04	4	2	10	0.03	1	11	0	0	"TWEN11"	"H-NR"	1	"1603-51154"	3	5	NA	NA	NA	NA	NA	NA	NA	NA
"2190"	"TWEN11"	"1713-49246"	"BYQ-"	"TWEN112"	"TWEN11"	"TWEN"	"2011"	2011-04-23	15106	15266	34.3	2011-05-04	4	2	160	0.44	1	11	0	0	"TWEN11"	"H-NR"	1	"1603-51154"	3	5	NA	NA	NA	NA	NA	NA	NA	NA
"2191"	"TWEN14"	"1713-89728"	"QP-H"	"TWEN142"	"TWEN14"	"TWEN"	"2014"	2014-05-16	16224	16419	48.9	2014-05-27	3	2	195	0.53	1	11	0	0	"TWEN14"	"H-NR"	4	"1603-51154"	6	8	NA	NA	NA	NA	NA	NA	NA	NA
"2192"	"TWEN14"	"1713-89729"	"QP-A"	"TWEN142"	"TWEN14"	"TWEN"	"2014"	2014-05-16	16224	16358	50.9	2014-05-27	3	2	134	0.37	1	11	0	0	"TWEN14"	"H-NR"	4	"1603-51154"	6	8	NA	NA	NA	NA	NA	NA	NA	NA
"2193"	"VALL00"	"1513-50726"	"-BYC"	"VALL002"	"VALL00"	"VALL"	"2000"	2000-04-11	11075	14566	47.2	2000-04-22	3	3	3491	9.56	0	11	0	0	"VALL00"	"-BZR"	1	"1043-90575"	1	3	995	1143	0.288262573018132	-2075.46043613707	0.271840081040088	-2110.26105919003	0.275422350973897	-4091.6691588785
"2194"	"VALL02"	"1063-42872"	"BC-A"	"VALL022"	"VALL02"	"VALL"	"2002"	2002-04-08	11803	11940	44.5	2002-04-19	2	2	137	0.38	1	11	0	0	"VALL02"	"-BZR"	3	"1043-90575"	3	5	4284	3817	1.24112247518561	1213.53956386293	0.907798415861781	563.738940809969	0.956466709745714	260.330841121496
